50	TRESYN-PWY	trehalose biosynthesis I
50	TRPKYNCAT-PWY	L-tryptophan degradation IV (via indole-3-lactate)
50	VALDEG-PWY	L-valine degradation I
47	PWY-6728	methylaspartate cycle
47	PWY-8355	peptido-conjugates in tissue regeneration biosynthesis
46	CALVIN-PWY	Calvin-Benson-Bassham cycle
45	P23-PWY	reductive TCA cycle I
45	P3-PWY	gallate degradation III (anaerobic)
45	PWY-5381	NAD salvage (plants)
45	SPHINGOLIPID-SYN-PWY	sphingolipid biosynthesis (yeast)
44	DAPLYSINESYN-PWY	L-lysine biosynthesis I
44	P321-PWY	benzoyl-CoA degradation III (anaerobic)
44	PWY-181	photorespiration I
44	PWY-2941	L-lysine biosynthesis II
44	PWY-6318	L-phenylalanine degradation IV (mammalian, via side chain)
44	PWY-7254	TCA cycle VII (acetate-producers)
44	PWY-7400	L-arginine biosynthesis IV (archaea)
44	PWY-7948	4-oxopentanoate degradation
42	CENTFERM-PWY	pyruvate fermentation to butanoate
42	CITRULBIO-PWY	L-citrulline biosynthesis
42	P108-PWY	pyruvate fermentation to propanoate I
42	PWY-1361	benzoyl-CoA degradation I (aerobic)
42	PWY-5022	4-aminobutanoate degradation V
42	PWY-5497	purine nucleobases degradation II (anaerobic)
42	PWY-6627	salinosporamide A biosynthesis
42	PWY-7185	UTP and CTP dephosphorylation I
42	PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV
42	PWY-8029	limonene degradation IV (anaerobic)
42	PWY-8349	sulfoquinovose degradation V
42	PYRIDOXSYN-PWY	pyridoxal 5'-phosphate biosynthesis I
41	PWY-5392	reductive TCA cycle II
41	PWY-7510	rhizocticin A and B biosynthesis
40		3120/3156: Checking for pathway TRPSYN-PWY2 L-tryptophan biosynthesis (complex)
40		3122/3156: Checking for pathway SO4ASSIM-PWY2 sulfate reduction I (assimilatory)
40		3125/3156: Checking for pathway IMPSYN-HIGH-HCO3 inosine-5'-phosphate biosynthesis at high carbonate levels
40		3150/3156: Checking for pathway THRBIOSYN-GS Threonine biosynthis from aspartate via homoserine (gapseq)
40	AST-PWY	L-arginine degradation II (AST pathway)
40	LYSINE-DEG1-PWY	L-lysine degradation XI
40	NONOXIPENT-PWY	pentose phosphate pathway (non-oxidative branch) I
40	P161-PWY	acetylene degradation (anaerobic)
40	PWY0-1477	ethanolamine utilization
40	PWY0-1479	tRNA processing
40	PWY0-42	2-methylcitrate cycle I
40	PWY1F-FLAVSYN	flavonoid biosynthesis
40	PWY-3801	sucrose degradation II (sucrose synthase)
40	PWY3O-4107	NAD salvage pathway V (PNC V cycle)
40	PWY4FS-11	L-ascorbate biosynthesis II (plants, L-gulose pathway)
40	PWY-5280	L-lysine degradation IV
40	PWY-5487	4-nitrophenol degradation I
40	PWY-5519	D-arabinose degradation III
40	PWY-5532	nucleoside and nucleotide degradation (archaea)
40	PWY-5723	Rubisco shunt
40	PWY-6124	inosine-5'-phosphate biosynthesis II
40	PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I
40	PWY-6163	chorismate biosynthesis from 3-dehydroquinate
40	PWY-6317	D-galactose degradation I (Leloir pathway)
40	PWY-6351	D-myo-inositol (1,4,5)-trisphosphate biosynthesis
40	PWY-6373	acrylate degradation I
40	PWY-6435	4-hydroxybenzoate biosynthesis III (plants)
40	PWY66-367	ketogenesis
40	PWY66-373	sucrose degradation V (sucrose &alpha;-glucosidase)
40	PWY6666-2	dopamine degradation
40	PWY-6696	oxalate degradation III
40	PWY-6749	CMP-legionaminate biosynthesis I
40	PWY-6760	D-xylose degradation III
40	PWY-7002	4-hydroxyacetophenone degradation
40	PWY-7007	methyl ketone biosynthesis (engineered)
40	PWY-7013	(S)-propane-1,2-diol degradation
40	PWY-7340	9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)
40	PWY-7371	1,4-dihydroxy-6-naphthoate biosynthesis II
40	PWY-7405	aurachin RE biosynthesis
40	PWY-7902	glucosylglycerol biosynthesis
40	PWY-8014	L-phenylalanine degradation VI (reductive Stickland reaction)
40	PWY-8016	L-tyrosine degradation V (reductive Stickland reaction)
40	PWY-8017-2	L-tryptophan degradation XIII (reductive Stickland reaction)
40	PWY-8106	queuosine biosynthesis III (queuosine salvage)
40	PWY-8128	biotin biosynthesis from 8-amino-7-oxononanoate III
40	PWY-8264	arsenate detoxification I
40	PWY-8319	NiFe(CO)(CN)2 cofactor biosynthesis
40	PWY-8325	glycine betaine degradation III
40	PWY-8350	sulfoquinovose degradation VI
40	SALVADEHYPOX-PWY	adenosine nucleotides degradation II
38	PWY-2201	folate transformations I
38	PWY-5789	3-hydroxypropanoate/4-hydroxybutanate cycle
38	PWY-7800	Ac/N-end rule pathway
37		3135/3156: Checking for pathway THIAZOLE-SYN-GS1 thiazole biosynthesis I (facultative anaerobic bacteria)
37	PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)
37	PWY-5254	methanofuran biosynthesis
37	PWY-6583	pyruvate fermentation to butanol I
37	PWY-6596	adenosine nucleotides degradation I
37	PWY-7153	grixazone biosynthesis
37	PWY-7210	pyrimidine deoxyribonucleotides biosynthesis from CTP
37	PWY-7736	stellatic acid biosynthesis
37	PWY-7778	2-methylpropene degradation
37	PWY-8058	2-deoxy-D-ribose degradation II
37	PWY-8125	mevalonate pathway IV (archaea)
37	PWY-8207	Escherichia coli serotype O:85/Salmonella enterica serotype O:17 O antigen biosynthesis
37	PWY-8377	lactate fermentation to acetate, CO2 and hydrogen (Desulfovibrionales)
36	PWY-5741	ethylmalonyl-CoA pathway
36	PWY-6863	pyruvate fermentation to hexanol (engineered)
35	PWY-6945	cholesterol degradation to androstenedione I (cholesterol oxidase)
35	PWY-7854	crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered)
33		3149/3156: Checking for pathway PWY-8086-GS (S)-lactate fermentation to propanoate
33	4-HYDROXYMANDELATE-DEGRADATION-PWY	4-hydroxymandelate degradation
33	4TOLCARBDEG-PWY	4-toluenecarboxylate degradation
33	AMMASSIM-PWY	ammonia assimilation cycle III
33	ARGDEGRAD-PWY2	L-arginine degradation V (arginine deiminase pathway)
33	ARGDEG-V-PWY	L-arginine degradation X (arginine monooxygenase pathway)
33	ARG-PRO-PWY	L-arginine degradation VI (arginase 2 pathway)
33	ETHYL-PWY	ethene biosynthesis I (plants)
33	GALLATE-DEGRADATION-II-PWY	gallate degradation I
33	LYSDEGII-PWY	L-lysine degradation III
33	METH-ACETATE-PWY	methanogenesis from acetate
33	METHIONINE-DEG1-PWY	L-methionine degradation I (to L-homocysteine)
33	NAD-BIOSYNTHESIS-II	NAD salvage pathway III (to nicotinamide riboside)
33	P21-PWY	pentose phosphate pathway (partial)
33	P343-PWY	resorcinol degradation
33	P345-PWY	aldoxime degradation
33	P621-PWY	nylon-6 oligomer degradation
33	PLPSAL-PWY	pyridoxal 5'-phosphate salvage I
33	PROSYN-PWY	L-proline biosynthesis I (from L-glutamate)
33	PWY0-1554	5-(methoxycarbonylmethoxy)uridine biosynthesis
33	PWY0-1569	autoinducer AI-2 degradation
33	PWY0-321	phenylacetate degradation I (aerobic)
33	PWY0-43	conversion of succinate to propanoate
33	PWY-1861	formaldehyde assimilation II (assimilatory RuMP Cycle)
33	PWY1YI0-2	succinate to chytochrome c oxidase via cytochrome c6
33	PWY1YI0-3	succinate to cytochrome c oxidase via plastocyanin
33	PWY-2501	fatty acid &alpha;-oxidation I (plants)
33	PWY-2661	trehalose biosynthesis V
33	PWY-2723	trehalose degradation V
33	PWY-2724	alkane oxidation
33	PWY2B4Q-2	GDP-N-formyl-&alpha;-D-perosamine biosynthesis
33	PWY2DNV-11	tetrahydrofolate biosynthesis II
33	PWY-3181	L-tryptophan degradation VI (via tryptamine)
33	PWY-3821	D-galactose detoxification
33	PWY-3961	phosphopantothenate biosynthesis II
33	PWY-3982	uracil degradation I (reductive)
33	PWY-4081	glutathione-peroxide redox reactions
33	PWY-4181	glutathione amide metabolism
33	PWY-4302	aerobic respiration III (alternative oxidase pathway)
33	PWY4FS-13	extended VTC2 cycle
33	PWY-5054	D-sorbitol biosynthesis I
33	PWY-5082	L-methionine degradation III
33	PWY-5147	oleate biosynthesis I (plants)
33	PWY-5278	sulfite oxidation III
33	PWY-5316	nicotine biosynthesis
33	PWY-5331	taurine biosynthesis I
33	PWY-5386-1	methylglyoxal degradation VIII
33	PWY-5428	1,3-dimethylbenzene degradation to 3-methylbenzoate
33	PWY-5429	1,4-dimethylbenzene degradation to 4-methylbenzoate
33	PWY-5480	pyruvate fermentation to ethanol I
33	PWY-5521	L-ascorbate biosynthesis III (D-sorbitol pathway)
33	PWY-5653	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde
33	PWY-5661	GDP-&alpha;-D-glucose biosynthesis
33	PWY-5725	farnesene biosynthesis
33	PWY-5740	GDP-L-colitose biosynthesis
33	PWY-5747	2-methylcitrate cycle II
33	PWY-5794	malonate degradation I (biotin-independent)
33	PWY-5872	ubiquinol-10 biosynthesis (late decarboxylation)
33	PWY-5947	lutein biosynthesis
33	PWY-6054	dimethylsulfoniopropanoate biosynthesis I (Wollastonia)
33	PWY-6080	4-ethylphenol degradation (anaerobic)
33	PWY-6084	3,5-dichlorocatechol degradation
33	PWY-6104	3-chlorotoluene degradation II
33	PWY-6123	inosine-5'-phosphate biosynthesis I
33	PWY-6181	histamine degradation
33	PWY-6343	ferulate degradation
33	PWY-6363	D-myo-inositol (1,4,5)-trisphosphate degradation
33	PWY-6405	Rapoport-Luebering glycolytic shunt
33	PWY-6416	quinate degradation II
33	PWY-6430	thymine degradation
33	PWY-6455	vancomycin resistance II
33	PWY-6473	4-aminobutanoate degradation IV
33	PWY-6482	diphthamide biosynthesis I (archaea)
33	PWY-6497	D-galactarate degradation II
33	PWY-6499	D-glucarate degradation II
33	PWY-6515	phloridzin biosynthesis
33	PWY-6580	phosphatidylinositol biosynthesis I (bacteria)
33	PWY-6587	pyruvate fermentation to ethanol III
33	PWY-6610	adenine salvage
33	PWY-6611	adenine and adenosine salvage V
33	PWY-6634	3-sulfopropanediol degradation I
33	PWY-6638	sulfolactate degradation III
33	PWY-6642	(R)-cysteate degradation
33	PWY-6649	glycolate and glyoxylate degradation III
33	PWY-6691	plaunotol biosynthesis
33	PWY-6695	oxalate degradation II
33	PWY-6735	starch degradation IV
33	PWY-6883	pyruvate fermentation to butanol II (engineered)
33	PWY-6892	thiazole component of thiamine diphosphate biosynthesis I
33	PWY-6920	6-gingerol analog biosynthesis (engineered)
33	PWY-6941	styrene degradation
33	PWY-6944	androstenedione degradation I (aerobic)
33	PWY-6972	oleandomycin activation/inactivation
33	PWY-7033	alkane biosynthesis II
33	PWY-7046	4-coumarate degradation (anaerobic)
33	PWY-7102	bisabolene biosynthesis (engineered)
33	PWY-7126	ethene biosynthesis IV (engineered)
33	PWY-7177	UTP and CTP dephosphorylation II
33	PWY-7224	purine deoxyribonucleosides salvage
33	PWY-7234	inosine-5'-phosphate biosynthesis III
33	PWY-7274	D-cycloserine biosynthesis
33	PWY-7347	sucrose biosynthesis III
33	PWY-735	jasmonic acid biosynthesis
33	PWY-7385	1,3-propanediol biosynthesis (engineered)
33	PWY-741	p-cymene degradation to p-cumate
33	PWY-7514	L-tyrosine degradation IV (to 4-methylphenol)
33	PWY-7516	L-lyxonate degradation
33	PWY-7573	GDP-mycosamine biosynthesis
33	PWY-7581	N-acetylneuraminate and N-acetylmannosamine degradation II
33	PWY-7586	&beta;-1,4-D-mannosyl-N-acetyl-D-glucosamine degradation
33	PWY-7720	ophiobolin F biosynthesis
33	PWY-7798	protein S-nitrosylation and denitrosylation
33	PWY-7852	6-hydroxymethyl-dihydropterin diphosphate biosynthesis IV (Plasmodium)
33	PWY-7871	D-threonate degradation
33	PWY-7872	D-erythronate degradation I
33	PWY-8010	L-cysteine biosynthesis IX (Trichomonas vaginalis)
33	PWY-8013	UDP-N-acetyl-D-galactosamine biosynthesis III
33	PWY-8089	D-apiose degradation I
33	PWY-8095	5-methoxy-6-methylbenzimidazole biosynthesis (anaerobic)
33	PWY-8111	carbaryl degradation
33	PWY-8143	L-ascorbate biosynthesis VII (plants, D-galacturonate pathway)
33	PWY-8161	D-phenylglycine degradation
33	PWY-8164	bis(guanylyl molybdopterin) cofactor sulfurylation
33	PWY-8171	molybdenum cofactor biosynthesis
33	PWY-8178	pentose phosphate pathway (non-oxidative branch) II
33	PWY-8180	acrylate degradation II
33	PWY-8183	L-valine degradation III (oxidative Stickland reaction)
33	PWY-8184	L-isoleucine degradation III (oxidative Stickland reaction)
33	PWY-8185	L-leucine degradation V (oxidative Stickland reaction)
33	PWY-8225	GDP-N-acetyl-&alpha;-D-perosamine biosynthesis
33	PWY-8291	L-aspartate degradation II (aerobic)
33	PWY-8294	L-aspartate degradation III (anaerobic)
33	PWY-8302	S-(6-hydroxy-4-methylhexan-4-yl)-L-cysteinylglycine degradation
33	PWY-8305	methoxylated aromatic compound degradation II
33	PWY-8352	NAD de novo biosynthesis III
33	PWY-8359	taurine biosynthesis III
33	PWY-8382	diazepinomicin biosynthesis
33	PWY-842	starch degradation I
33	PWY-8440	nucleoside and nucleotide degradation (halobacteria)
33	QUINATEDEG-PWY	quinate degradation I
33	REDCITCYC	TCA cycle VI (Helicobacter)
33	SERSYN-PWY	L-serine biosynthesis I
33	TOLUENE-DEG-CATECHOL-PWY	toluene degradation to benzoate
33	TRPIAACAT-PWY	indole-3-acetate biosynthesis VI (bacteria)
33	TRPSYN-PWY	L-tryptophan biosynthesis
32	PWY1A0-6120	streptorubin B biosynthesis
32	PWY-8179	platensimycin biosynthesis
31	PWY-6061	bile acid biosynthesis, neutral pathway
30	P163-PWY	L-lysine fermentation to acetate and butanoate
30	PWY-5129	sphingolipid biosynthesis (plants)
30	PWY-5743	3-hydroxypropanoate cycle
30	PWY-6409	pyoverdine I biosynthesis
30	PWY-6787	flavonoid biosynthesis (in equisetum)
30	PWY-6915	pentalenolactone biosynthesis
30	PWY-6919	neopentalenoketolactone and pentalenate biosynthesis
30	PWY-6993	nicotine degradation II (pyrrolidine pathway)
30	PWY-7250	[2Fe-2S] iron-sulfur cluster biosynthesis
30	PWY-7626	bacilysin biosynthesis
30	PWY-7693	guadinomine B biosynthesis
30	PWY-7694	zwittermicin A biosynthesis
30	PWY-7779	methyl tert-butyl ether degradation
30	PWY-8086	(S)-lactate fermentation to propanoate, acetate and hydrogen
28	3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation
28	P42-PWY	incomplete reductive TCA cycle
28	PWY-3101	flavonol biosynthesis
28	PWY-4361	S-methyl-5-thio-&alpha;-D-ribose 1-phosphate degradation I
28	PWY-5196	factor 430 biosynthesis
28	PWY-5642	2,4-dinitrotoluene degradation
28	PWY-5677	succinate fermentation to butanoate
28	PWY-5837	2-carboxy-1,4-naphthoquinol biosynthesis
28	PWY-6107	chlorosalicylate degradation
28	PWY-6174	mevalonate pathway II (haloarchaea)
28	PWY66-388	ceramide degradation by &alpha;-oxidation
28	PWY-6713	L-rhamnose degradation II
28	PWY-6797	6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (Methanocaldococcus)
28	PWY-6855	chitin degradation I (archaea)
28	PWY-6857	retinol biosynthesis
28	PWY-7019	butirosin biosynthesis
28	PWY-7049	icosapentaenoate biosynthesis II (6-desaturase, mammals)
28	PWY-7295	L-arabinose degradation IV
28	PWY-7356	thiamine diphosphate salvage IV (yeast)
28	PWY-761	rhizobactin 1021 biosynthesis
28	PWY-7627	2,4,6-trinitrophenol and 2,4-dinitrophenol degradation
28	PWY-7931	brominated pyrroles biosynthesis
28	PWY-8052	2-arachidonoylglycerol biosynthesis
28	PWY-8211	Escherichia coli serotype O:7 O antigen biosynthesis
28	PWY-8296	cremeomycin biosynthesis
28	TRIGLSYN-PWY	diacylglycerol and triacylglycerol biosynthesis
27	PWY-581	indole-3-acetate biosynthesis II
27	PWY-6408	pyochelin biosynthesis
27	PWY-6946	cholesterol degradation to androstenedione II (cholesterol dehydrogenase)
27	PWY-7920	complex N-linked glycan biosynthesis (plants)
27	PWY-8200	backdoor pathway of androgen biosynthesis
26	PWY-6261	thyroid hormone metabolism II (via conjugation and/or degradation)
26	PWY-7742	phenolphthiocerol biosynthesis
25	12DICHLORETHDEG-PWY	1,2-dichloroethane degradation
25	2ASDEG-PWY	orthanilate degradation
25	ARGDEG-IV-PWY	L-arginine degradation VIII (arginine oxidase pathway)
25	DARABCATK12-PWY	D-arabinose degradation II
25	DHGLUCONATE-PYR-CAT-PWY	glucose degradation (oxidative)
25	GALACTARDEG-PWY	D-galactarate degradation I
25	GALLATE-DEGRADATION-I-PWY	gallate degradation II
25	GLUCARDEG-PWY	D-glucarate degradation I
25	GLUCOSE1PMETAB-PWY	glucose and glucose-1-phosphate degradation
25	HISHP-PWY	L-histidine degradation VI
25	HYDROXYPRODEG-PWY	trans-4-hydroxy-L-proline degradation I
25	NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)
25	PCEDEG-PWY	tetrachloroethene degradation
25	PHENOLDEG-PWY	phenol degradation II (anaerobic)
25	PWY0-1221	putrescine degradation II
25	PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)
25	PWY1F-823	leucopelargonidin and leucocyanidin biosynthesis
25	PWY-3781	aerobic respiration I (cytochrome c)
25	PWY3DJ-12	ceramide de novo biosynthesis
25	PWY-5027	phylloquinol biosynthesis
25	PWY-5080	very long chain fatty acid biosynthesis I
25	PWY-5135	xanthohumol biosynthesis
25	PWY-5159	trans-4-hydroxy-L-proline degradation II
25	PWY-5197	lactate biosynthesis (archaea)
25	PWY-5283	L-lysine degradation V
25	PWY-5318	calystegine biosynthesis
25	PWY-5419	catechol degradation to 2-hydroxypentadienoate II
25	PWY-5494	(R)-lactate fermentation to propanoate II (acrylate pathway)
25	PWY-5654	2-amino-3-carboxymuconate semialdehyde degradation to 2-hydroxypentadienoate
25	PWY-5742	L-arginine degradation IX (arginine:pyruvate transaminase pathway)
25	PWY-5749	itaconate degradation
25	PWY-5855	ubiquinol-7 biosynthesis (early decarboxylation)
25	PWY-5871	ubiquinol-9 biosynthesis (late decarboxylation)
25	PWY-5885	wax esters biosynthesis II
25	PWY-5912	2'-deoxymugineic acid phytosiderophore biosynthesis
25	PWY-6030	serotonin and melatonin biosynthesis
25	PWY-6041	4-sulfocatechol degradation
25	PWY-6053	dimethylsulfoniopropanoate biosynthesis III (algae and phytoplankton)
25	PWY-6055	dimethylsulfoniopropanoate biosynthesis II (Spartina)
25	PWY-6087	4-chlorocatechol degradation
25	PWY-6129	dolichol and dolichyl phosphate biosynthesis
25	PWY-6178	2,4,6-trichlorophenol degradation
25	PWY-6210	2-aminophenol degradation
25	PWY-621	sucrose degradation III (sucrose invertase)
25	PWY-6281	L-selenocysteine biosynthesis II (archaea and eukaryotes)
25	PWY-6336	protocatechuate degradation III (para-cleavage pathway)
25	PWY-6366	D-myo-inositol (1,4,5,6)-tetrakisphosphate biosynthesis
25	PWY-6370	ascorbate recycling (cytosolic)
25	PWY-6399	melatonin degradation II
25	PWY-6444	benzoate biosynthesis II (CoA-independent, non-&beta;-oxidative)
25	PWY-6493	chanoclavine I aldehyde biosynthesis
25	PWY-6501	D-glucuronate degradation II
25	PWY-6524	lychnose and isolychnose biosynthesis
25	PWY-6603	dicranin biosynthesis
25	PWY-6606	guanosine nucleotides degradation II
25	PWY66-301	catecholamine biosynthesis
25	PWY66-380	estradiol biosynthesis I (via estrone)
25	PWY-6661	4-hydroxy-2(1H)-quinolone biosynthesis
25	PWY-6799	fatty acid biosynthesis initiation (plant mitochondria)
25	PWY-6803	phosphatidylcholine acyl editing
25	PWY-6853	ethene biosynthesis II (microbes)
25	PWY-6872	retinoate biosynthesis I
25	PWY-6873	long chain fatty acid ester synthesis (engineered)
25	PWY-6906	chitin derivatives degradation
25	PWY-6932	selenate reduction
25	PWY-7037	protein O-glycosylation (Neisseria)
25	PWY-7081	4-aminophenol degradation
25	PWY-7112	4-hydroxy-2-nonenal detoxification
25	PWY-7119	ceramide and sphingolipid recycling and degradation (yeast)
25	PWY-7136	&beta; myrcene degradation
25	PWY-7279	aerobic respiration II (cytochrome c) (yeast)
25	PWY-7282	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II
25	PWY-7285	methylwyosine biosynthesis
25	PWY-7291	oleate &beta;-oxidation (isomerase-dependent, yeast)
25	PWY-7337	10-cis-heptadecenoyl-CoA degradation (yeast)
25	PWY-7338	10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)
25	PWY-7391	isoprene biosynthesis II (engineered)
25	PWY-7397	naringenin biosynthesis (engineered)
25	PWY-7410	ipsdienol biosynthesis
25	PWY-7420	monoacylglycerol metabolism (yeast)
25	PWY-7445	luteolin triglucuronide degradation
25	PWY-7564	bacimethrin and bacimethrin pyrophosphate biosynthesis
25	PWY-7646	dermatan sulfate degradation I (bacterial)
25	PWY-7700	4-methylphenol degradation to protocatechuate
25	PWY-7716	penicillin G and penicillin V biosynthesis
25	PWY-7729	5,6-dimethylbenzimidazole biosynthesis II (anaerobic)
25	PWY-7772	&gamma;-resorcylate degradation II
25	PWY-7773	&gamma;-resorcylate degradation I
25	PWY-7774	propane degradation I
25	PWY-7780	butane degradation
25	PWY-7811	6-methylpretetramide biosynthesis
25	PWY-7853	6-hydroxymethyl-dihydropterin diphosphate biosynthesis V (Pyrococcus)
25	PWY-7882	IM-2 type &gamma;-butyrolactones biosynthesis
25	PWY-7889	tRNA-uridine 2-thiolation (mammalian mitochondria)
25	PWY-7918	protein N-glycosylation processing phase (endoplasmic reticulum, yeast)
25	PWY-7919	protein N-glycosylation processing phase (plants and animals)
25	PWY-7927	sulfide oxidation IV (mitochondria)
25	PWY-7954	tabtoxinine-&beta;-lactam biosynthesis
25	PWY-7975	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP II
25	PWY-8003	trans-caffeate degradation (aerobic)
25	PWY-8025	cyanuric acid degradation I
25	PWY-8038	naphthomycin biosynthesis
25	PWY-8131	5'-deoxyadenosine degradation II
25	PWY-8271	NADPH to cytochrome c oxidase via plastocyanin
25	PWY-8272	Escherichia coli serotype O:49 O antigen biosynthesis
25	PWY-8402	N-(1-deoxy-D-fructos-1-yl)-L-asparagine degradation
25	PWY-8431	L-mimosine degradation
25	PWY-8444	L-fucose degradation II
23	PWY18C3-1	cholesterol biosynthesis (plants, early side-chain reductase)
23	PWY-7698	2,5-xylenol and 3,5-xylenol degradation
23	PWY-7726	(4Z,7Z,10Z,13Z,16Z)-docosapentaenoate biosynthesis (6-desaturase)
23	PWY-8410	representative whole plasma arachidonate-derived icosanoids I
22	PWY-5499	vitamin B6 degradation I
22	PWY-5531	3,8-divinyl-chlorophyllide a biosynthesis II (anaerobic)
22	PWY66-392	lipoxin biosynthesis
22	PWY-6672	cis-geranyl-CoA degradation
22	PWY-6724	starch degradation II
22	PWY-6733	sporopollenin precursors biosynthesis
22	PWY-6842	glutathione-mediated detoxification II
22	PWY-7204	pyridoxal 5'-phosphate salvage II (plants)
22	PWY-7820	teichuronic acid biosynthesis (B. subtilis 168)
22	PWY-8032	chloramphenicol biosynthesis
22	PWY-8199	Salmonella enterica serotype O:9,46,27 O antigen biosynthesis
22	PWY-8234	Escherichia coli serotype O:183/Shigella boydii serotype O:10 O antigen biosynthesis
22	PWY-8303	reductive glycine pathway of autotrophic CO2 fixation
21	PWY-4702	phytate degradation I
21	PWY-7606	docosahexaenoate biosynthesis III (6-desaturase, mammals)
20		3111/3156: Checking for pathway FUCDEGRA-NP L-Fucose degradation (non-phosphorylating)
20		3132/3156: Checking for pathway EXC-STARCH-N27 Extracellular starch(27n) degradation
20	CARNMET-PWY	L-carnitine degradation I
20	CYCLOHEXANOL-OXIDATION-PWY	cyclohexanol degradation
20	DENITRIFICATION-PWY	nitrate reduction I (denitrification)
20	DISSULFRED-PWY	dissimilatory sulfate reduction I (to hydrogen sufide))
20	DTDPRHAMSYN-PWY	dTDP-&beta;-L-rhamnose biosynthesis
20	M-CRESOL-DEGRADATION-PWY	m-cresol degradation
20	METHYLGALLATE-DEGRADATION-PWY	methylgallate degradation
20	PWY-1501	mandelate degradation I
20	PWY-2781	cis-zeatin biosynthesis
20	PWY-4722	creatinine degradation II
20	PWY-481	ethylbenzene degradation (anaerobic)
20	PWY-5002	tetrahydroxyxanthone biosynthesis (from 3-hydroxybenzoate)
20	PWY-5098	chlorophyll a degradation I
20	PWY-5152	leucodelphinidin biosynthesis
20	PWY-5488	4-nitrophenol degradation II
20	PWY-5517	L-arabinose degradation III
20	PWY-5652	2-amino-3-carboxymuconate semialdehyde degradation to glutaryl-CoA
20	PWY-5679	clavulanate biosynthesis
20	PWY-5751	phenylethanol biosynthesis
20	PWY-6075	ergosterol biosynthesis I
20	PWY-6089	3-chlorocatechol degradation I (ortho)
20	PWY-6093	4,5-dichlorocatechol degradation
20	PWY-6117	spermine and spermidine degradation I
20	PWY-6193	3-chlorocatechol degradation II (ortho)
20	PWY-6383	mono-trans, poly-cis decaprenyl phosphate biosynthesis
20	PWY-6486	D-galacturonate degradation II
20	PWY-6588	pyruvate fermentation to acetone
20	PWY-6655	xanthan biosynthesis
20	PWY-6678	geraniol and nerol degradation
20	PWY-6720	toyocamycin biosynthesis
20	PWY-6748	nitrate reduction VII (denitrification)
20	PWY-6837	fatty acid &beta;-oxidation V (unsaturated, odd number, di-isomerase-dependent)
20	PWY-6876	isopropanol biosynthesis (engineered)
20	PWY-695	abscisic acid biosynthesis
20	PWY-6978	plastoquinol-9 biosynthesis II
20	PWY-6992	1,5-anhydrofructose degradation
20	PWY-6996	daidzin and daidzein degradation
20	PWY-7006	4-amino-3-hydroxybenzoate degradation
20	PWY-7009	2,2'-dihydroxybiphenyl degradation
20	PWY-7016	neomycin biosynthesis
20	PWY-7039	phosphatidate metabolism, as a signaling molecule
20	PWY-7275	L-homophenylalanine biosynthesis
20	PWY-7411	phosphatidate biosynthesis (yeast)
20	PWY-7442	drosopterin and aurodrosopterin biosynthesis
20	PWY-7480	2,3-dihydroxybenzoate degradation
20	PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)
20	PWY-7644	heparin degradation
20	PWY-7677	rosamicin biosynthesis
20	PWY-7722	sulfoquinovose degradation II
20	PWY-7761	NAD salvage pathway II (PNC IV cycle)
20	PWY-7766	heme b biosynthesis IV (Gram-positive bacteria)
20	PWY-7767	L-leucine degradation IV (reductive Stickland reaction)
20	PWY-7832	ABH and Lewis epitopes biosynthesis from type 1 precursor disaccharide
20	PWY-7883	peptidoglycan recycling II
20	PWY-7885	phosphatidylinositol mannoside biosynthesis
20	PWY-7907	(2S,3E)-2-amino-4-methoxy-but-3-enoate biosynthesis
20	PWY-7982	pinoresinol degradation
20	PWY-8002	4-coumarate degradation (aerobic)
20	PWY-8020	D-xylose degradation V
20	PWY-8118	patellamide A and C biosynthesis
20	PWY-8139	CDP-6-deoxy-D-gulose biosynthesis
20	PWY-8196	Salmonella enterica serotype O:3,10 O antigen biosynthesis
20	PWY-8202	11-oxyandrogens biosynthesis
20	PWY-8203	8-amino-7-oxononanoate biosynthesis IV
20	PWY-8209	Escherichia coli serotype O:15 O antigen biosynthesis
20	PWY-8436	mammalian high-mannose N-glycan degradation
20	PWYQT-4450	aliphatic glucosinolate biosynthesis, side chain elongation cycle
20	TYRFUMCAT-PWY	L-tyrosine degradation I
19	PWYG-321	mycolate biosynthesis
18	PWY-7782	plasmalogen biosynthesis I (aerobic)
18	PWY-7892	tRNA-uridine 2-thiolation and selenation (bacteria)
18	PWY-8147	cytochrome c biogenesis (system I type)
