#OTU ID	CTL_Ctrl1_Trip1	CTL_Ctrl2	CTL_Ctrl3	CTL_ExtractionCtrlPro_Trip1	CTL_NTC2	CTL_NegCtrl1_Trip2	CTL_NegCtrl2_Trip2	CTL_PCRCtrl_Trip1	TRIP4_EB1	TRIP4_EB2	TRIP4_EB3	TRIP4_EB4	TRIP4_EB5	TRIP4_SEB
a2707a3e081bcf14e16b39a3921b392d	0	60	246	0	0	84	29	0	0	0	0	0	0	0
ca8d9b3a2e6906b2f1dc4440c57134fa	0	0	0	419	0	0	0	0	0	0	0	0	0	0
350ecc9778a34eb6d07fcfdef426413a	0	0	0	418	0	0	0	0	0	0	0	0	0	0
b8249f2d4c3ca0688396f51ebd1c7c40	0	0	0	371	0	0	0	47	0	0	0	0	0	0
b156d2177162fc0970a9bb0ee17474c2	0	0	0	0	0	0	0	0	0	416	0	0	0	0
4eecb43bffad92dc67be8d01935c89d0	0	415	0	0	0	0	0	0	0	0	0	0	0	0
ed06b1d9255b71040f95de91bb9dd237	0	0	0	414	0	0	0	0	0	0	0	0	0	0
75f219a1b2e4c4cf204a14b2dbc16190	0	413	0	0	0	0	0	0	0	0	0	0	0	0
b4146d72ee5d15ec90cbe1a33179614e	0	0	0	0	412	0	0	0	0	0	0	0	0	0
cbc426dda5f8420eb130dafac56f05be	0	0	0	0	0	0	0	0	0	0	412	0	0	0
9b5285b9d027aa6aeee982ee443d585d	0	0	0	411	0	0	0	0	0	0	0	0	0	0
4e0c5108a7f2d8417e3ccd1ff6d8a505	0	0	0	411	0	0	0	0	0	0	0	0	0	0
623e8f92b221b1ec4e70995a62008847	0	0	0	411	0	0	0	0	0	0	0	0	0	0
65af1b73c6858745eeb2fe3b6ff3b9fa	0	60	269	0	0	42	39	0	0	0	0	0	0	0
7d141bd279a83f62d4fdeb6f3afd5647	0	0	0	0	410	0	0	0	0	0	0	0	0	0
72ece352bf1d7904c9aff1d03f19b97a	0	99	251	0	0	20	38	0	0	0	0	0	0	0
0113917c4459f5dd41bce2ec423b60b7	0	46	280	0	0	53	29	0	0	0	0	0	0	0
893f432a3d4786b854904b9ad309d9d5	0	0	0	408	0	0	0	0	0	0	0	0	0	0
8f4a84aa6f96fcc8a054f6401d420d24	0	0	0	0	0	0	0	0	0	0	408	0	0	0
f17e136e85f6636aeff6695405557b4a	0	407	0	0	0	0	0	0	0	0	0	0	0	0
1e771baeb9cdd0ac4d3a21a46783bba3	0	175	153	0	0	47	32	0	0	0	0	0	0	0
e81a8ea1018ff32e92e33d3321ae9e60	0	0	0	0	0	0	0	0	407	0	0	0	0	0
0fc5ed339904eff2cc29827f9db73148	0	0	0	0	0	0	0	0	407	0	0	0	0	0
0eac6131e5770fcfc116194cab0a7108	0	0	0	0	0	0	0	0	0	407	0	0	0	0
cf2a13de6d0313e60fed3de3dee74900	0	405	0	0	0	0	0	0	0	0	0	0	0	0
62cf6d27b3b14802aeb02b87beae2b8e	0	182	184	0	0	22	17	0	0	0	0	0	0	0
94937c40bb66370916514072e4c6a3aa	0	0	0	405	0	0	0	0	0	0	0	0	0	0
5c9f45c972925606a25c43ce737a5c48	0	0	0	404	0	0	0	0	0	0	0	0	0	0
cb25115e9988cab73a5aa6917a9416f9	0	0	0	0	403	0	0	0	0	0	0	0	0	0
aa857b34cab0531706a2526bbbddb03a	0	0	0	0	0	0	0	0	403	0	0	0	0	0
753a02751464e621f26fe9ff03e14a62	0	395	0	0	0	0	7	0	0	0	0	0	0	0
23f47082631f3d9d048af0f61335d760	0	0	0	0	402	0	0	0	0	0	0	0	0	0
582caa02f8bf644828d224fbd90dcde4	0	0	0	401	0	0	0	0	0	0	0	0	0	0
e781c82aefc8e69c19de3dac2ae18c2f	0	0	0	0	0	0	0	0	0	401	0	0	0	0
372c53e5d468669364299c3975205b37	0	0	0	0	0	0	0	0	0	0	0	0	401	0
bd51c09dd59a20a42948730948a24362	0	0	0	399	0	0	0	0	0	0	0	0	0	0
1b6e40953f2e06c11291193ddfbb7b7e	0	0	0	393	0	0	0	0	0	0	0	0	0	6
0160b17cd7f4b2576d1d304d8764ff3b	0	0	0	398	0	0	0	0	0	0	0	0	0	0
b749484e00377a18a4883543ad286b25	0	0	0	398	0	0	0	0	0	0	0	0	0	0
383730998c7261ea1496452fbbb2b70c	0	0	0	0	0	0	0	0	398	0	0	0	0	0
4be80be705379fe624bf4f236868c161	0	397	0	0	0	0	0	0	0	0	0	0	0	0
607aa973182059e88525376162dad6f7	0	397	0	0	0	0	0	0	0	0	0	0	0	0
24a568fad6e489326279f16221dafd5a	0	0	0	396	0	0	0	0	0	0	0	0	0	0
c6c1706619234cd4aea984decd729bd5	0	395	0	0	0	0	0	0	0	0	0	0	0	0
9b5a5b98d5414ce2cc6f730ed6dcfa43	0	0	0	377	0	0	0	0	0	0	0	0	0	18
ca0eccccca9bb3481bfcc0b5f0758baf	0	0	26	308	0	0	0	47	0	0	0	0	0	13
526f34ba883e902f7deb23f901639bcf	0	204	171	0	0	18	0	0	0	0	0	0	0	0
e025951ec6d44264829d71b53c7f6239	0	0	0	392	0	0	0	0	0	0	0	0	0	0
cd3e11f8a7c5fef07ebe681b67c06249	0	391	0	0	0	0	0	0	0	0	0	0	0	0
e6b138b8ac6e069f22f7f6383ed8c683	0	0	0	391	0	0	0	0	0	0	0	0	0	0
144d08f91ea82323c2e8fdbf8abf5e6c	0	223	143	0	0	10	13	0	0	0	0	0	0	0
12743b909b7d1158f2135a51a968f8dc	0	0	0	389	0	0	0	0	0	0	0	0	0	0
0df8511fc54455cc634f677125f82514	0	0	0	0	389	0	0	0	0	0	0	0	0	0
729d3155b7b6123976c68e5904d7a37e	0	0	0	0	0	0	0	0	0	389	0	0	0	0
68c935333112486a99897c122b16f5c0	0	0	0	0	0	0	0	0	0	389	0	0	0	0
8c873934144552c93fc49958adbae945	0	66	196	0	0	77	49	0	0	0	0	0	0	0
16bfdb356f5531c5498b6baf9e479e68	0	0	0	0	0	0	0	0	388	0	0	0	0	0
15e9ae9af549f82e7db9a99a38507855	0	0	0	0	0	0	0	0	387	0	0	0	0	0
13891e7960b1452201491bd18fed1d9b	0	244	102	0	0	16	24	0	0	0	0	0	0	0
d47c22868109a62e391db18a50b7ddee	0	0	0	386	0	0	0	0	0	0	0	0	0	0
f8933e7c60303bea818d4234dddf3d49	0	0	0	0	0	0	0	0	0	386	0	0	0	0
187fe685d22cf0caf28929c6a5597633	0	0	0	385	0	0	0	0	0	0	0	0	0	0
1a464a19f23bd7524e912a093e3eaf64	0	172	212	0	0	0	0	0	0	0	0	0	0	0
3317af17957af566e122532ab602a422	0	383	0	0	0	0	0	0	0	0	0	0	0	0
6dd5a01206e9eebf9c7d2bbc94f5d851	0	130	119	0	0	48	85	0	0	0	0	0	0	0
09a2c927e6348f4dbbe08e018b1b3e2b	0	0	0	381	0	0	0	0	0	0	0	0	0	0
051854cfb08afd15c81f0958bfdddaea	0	0	0	381	0	0	0	0	0	0	0	0	0	0
e87e81a341f3ad5d65422396c83038bd	0	0	0	381	0	0	0	0	0	0	0	0	0	0
9c56b78f69452504d103fde02ff9208c	0	0	0	0	0	0	0	0	381	0	0	0	0	0
001fa52c6132c182ede354e94aaadffa	0	380	0	0	0	0	0	0	0	0	0	0	0	0
8fa871ddc7bf4059f67c76f194fc88ad	0	63	224	0	0	58	35	0	0	0	0	0	0	0
134cb617712b91f7e037d2531a4f2d03	0	33	227	0	0	67	53	0	0	0	0	0	0	0
57276fcce856812533479528027178ce	0	0	0	380	0	0	0	0	0	0	0	0	0	0
cddd4d202d44da6e2c5039fc8cdd2748	0	0	0	0	380	0	0	0	0	0	0	0	0	0
2ceedfdc80005c00def8efd3835ff86a	0	141	138	0	0	58	42	0	0	0	0	0	0	0
83a8ee733fe6f32edc0340ba4e9965ee	0	0	0	377	0	0	0	0	0	0	0	0	0	0
4e7eeaf62fd68c50188f24a1a15a0cb3	0	0	0	0	377	0	0	0	0	0	0	0	0	0
b19c4362ba287049cb3b373f52b92d96	0	0	0	0	0	0	0	0	0	377	0	0	0	0
22c02749dbafc9fc9ea08f7a0aec1acb	0	0	0	376	0	0	0	0	0	0	0	0	0	0
9a34b077cc8d2623f9b98cd1b9232d4f	0	0	0	0	0	0	0	0	376	0	0	0	0	0
30a5e46db60bc0c1700fad527e31b98e	0	0	0	0	0	0	0	0	0	376	0	0	0	0
ea25ae89164ea9f0b6c016493ef3eaf7	0	20	83	259	0	13	0	0	0	0	0	0	0	0
491fbed9a4a0dc11f63e38ccf064332d	0	374	0	0	0	0	0	0	0	0	0	0	0	0
ccf354afb76ce9771795992175951d09	0	0	331	0	0	17	26	0	0	0	0	0	0	0
27f389f0610ed55709c5ac11cf364829	0	0	0	0	374	0	0	0	0	0	0	0	0	0
4a2ffc7a929a38eeee937176b289cc10	0	0	0	373	0	0	0	0	0	0	0	0	0	0
e9e5e2e0d40ac77211f928a66fa4a7fe	0	0	0	351	0	0	5	0	0	0	0	0	0	17
f9ce3a77a0f93bba22e2ae834104ae12	0	81	272	0	0	19	0	0	0	0	0	0	0	0
fd6516a85f99646086fe6852321168f1	0	0	0	372	0	0	0	0	0	0	0	0	0	0
89f8ae78e95c36be1157d42c942dd042	0	0	0	372	0	0	0	0	0	0	0	0	0	0
84f4ecdb953df7dc0fc3736c5ea55df3	0	0	0	0	372	0	0	0	0	0	0	0	0	0
d47abea8723fdc8450f9bafbd1f8e889	0	371	0	0	0	0	0	0	0	0	0	0	0	0
8430287430822d2cc9e75eda1bb91115	0	0	0	371	0	0	0	0	0	0	0	0	0	0
cd2304e2f3d2b2bd8546452776553b17	0	165	166	0	0	39	0	0	0	0	0	0	0	0
c13a32939965cd0525f1a33baee6347e	0	0	0	370	0	0	0	0	0	0	0	0	0	0
1d83e8f9f244d25f20ea0517bfdaca7f	0	0	0	0	370	0	0	0	0	0	0	0	0	0
efcbe0542c734e65f7749a9af0e07389	0	0	0	0	0	0	0	0	369	0	0	0	0	0
763ecb53873e42fb02e31c92bc46b469	0	0	225	0	0	97	46	0	0	0	0	0	0	0
7b373bb8edfe64c1a109a267e4e43fce	0	0	0	0	0	0	0	0	0	368	0	0	0	0
f2c3a41df11b66b69bcab55dd14e75c6	0	0	0	0	0	0	0	0	0	0	0	368	0	0
438619bc70795b9d202d7f144f08c349	0	161	165	0	0	23	18	0	0	0	0	0	0	0
a07046a538cdd56327ad7ff9cc2ac8d3	0	0	0	367	0	0	0	0	0	0	0	0	0	0
7ae39d2f3fdd7dbffc946fe36b23efd2	0	0	0	367	0	0	0	0	0	0	0	0	0	0
154ee982f9ddb733844d2b81c1a77c82	0	0	0	0	367	0	0	0	0	0	0	0	0	0
25f1df5ee6cd8609ab0ba4b4eedefcd2	0	0	0	0	0	146	221	0	0	0	0	0	0	0
82b8ea653d9aee345467a7bf7c9cc1cb	0	366	0	0	0	0	0	0	0	0	0	0	0	0
60e9e5581ee2801a4dc456557954e3dd	0	0	0	0	0	0	0	0	0	0	0	366	0	0
89d6657f894dfaebefc74b4dbbd9d295	0	0	0	365	0	0	0	0	0	0	0	0	0	0
647b194c6d93deffeff8cece570f6944	0	187	113	0	0	45	19	0	0	0	0	0	0	0
c29ab682ca661981c7e705d5147eb624	0	0	0	364	0	0	0	0	0	0	0	0	0	0
13f4b125942de09ec8e63b3f887c1673	0	0	0	363	0	0	0	0	0	0	0	0	0	0
636caa60934642ab1b484eb5e1bb6953	0	92	130	0	0	65	75	0	0	0	0	0	0	0
4459b5ace19f26b88290df9601a54a0a	0	0	0	362	0	0	0	0	0	0	0	0	0	0
04d5a87fa8aa775e67d9448257e60a5a	0	0	0	362	0	0	0	0	0	0	0	0	0	0
edca9328b708b0f50fa3ee4007136ce7	0	361	0	0	0	0	0	0	0	0	0	0	0	0
37371f95d4dc5cd186852cf4345b3c82	0	216	90	0	0	33	22	0	0	0	0	0	0	0
0c0e749d3024efe047caf19b386c9206	0	66	211	0	0	50	34	0	0	0	0	0	0	0
735115c32a41b9c664c27ab67224bc1f	0	0	0	361	0	0	0	0	0	0	0	0	0	0
6c727f64155b78e3ca4903a20874a568	0	0	0	360	0	0	0	0	0	0	0	0	0	0
28710364a19007617503f1318fa1f5c9	0	0	0	360	0	0	0	0	0	0	0	0	0	0
3e87177e96b79dd228e8b797acac899b	0	0	0	360	0	0	0	0	0	0	0	0	0	0
a86af5263766010e28f63e8bade99fd0	0	0	0	0	0	0	0	0	360	0	0	0	0	0
20583dc25afb192247c3ffe75ea734d9	0	0	297	0	0	35	27	0	0	0	0	0	0	0
083651622f49a7a9b79790f7811d03dd	0	0	0	359	0	0	0	0	0	0	0	0	0	0
30c2f4f1900726ed121ced56e3085053	0	358	0	0	0	0	0	0	0	0	0	0	0	0
82b3364e7033c26e61ac13eac6136b48	0	0	0	358	0	0	0	0	0	0	0	0	0	0
823b7420a64736196734a0aea103bb4b	0	24	81	219	0	18	15	0	0	0	0	0	0	0
0a57f859668b60afc49a553ca9814b77	0	0	0	357	0	0	0	0	0	0	0	0	0	0
ec2050a90eb38f1d1ec5c7e3f6e30cff	0	0	0	357	0	0	0	0	0	0	0	0	0	0
1df23cb9447cd31ee29ea9958f71a0e6	0	356	0	0	0	0	0	0	0	0	0	0	0	0
6f85c1e63f7a9025679227a27198c8d9	0	0	0	0	0	0	0	0	0	0	356	0	0	0
bd469f4960fea55af12c048fd5467059	0	0	0	355	0	0	0	0	0	0	0	0	0	0
8ae14972b408838256d1f1910b4ad46d	0	0	0	355	0	0	0	0	0	0	0	0	0	0
a8f9f79b82bd40b1ef85452a1d6ff08d	0	0	0	0	354	0	0	0	0	0	0	0	0	0
497e15015142de0b2cde7ba9024abe03	0	79	261	0	0	0	13	0	0	0	0	0	0	0
ec9acd2da644f18f5241870da2c004f6	0	0	0	0	0	0	0	0	353	0	0	0	0	0
d8fb1d99cdf4a8a8d8df13d976af7dc6	0	0	0	0	0	0	0	0	353	0	0	0	0	0
a03b2d3b164d387cebde401ba76d2bb4	0	0	0	0	0	0	0	0	0	0	0	0	353	0
1958c1abc7422fad073a1ee1080be02b	0	186	124	0	0	42	0	0	0	0	0	0	0	0
6775bda075b9cb9123bf7ddccb933e88	0	0	0	352	0	0	0	0	0	0	0	0	0	0
4b12457f7272e64ae2cd145506dc7253	0	0	0	351	0	0	0	0	0	0	0	0	0	0
6dbed54782cd64d9906a09aae60ef370	0	0	0	351	0	0	0	0	0	0	0	0	0	0
6d0961215abf364e98dfbf3a8d7b0da9	0	0	0	225	0	0	76	50	0	0	0	0	0	0
6a5ca95d005aaaca4ec7e95c68584a8d	0	0	0	0	0	0	0	0	0	0	0	0	351	0
ad058fdde598f1f4264a714aa75c8914	0	0	0	350	0	0	0	0	0	0	0	0	0	0
9cccd98ad12226b4a07941a4abb32b05	0	0	0	0	350	0	0	0	0	0	0	0	0	0
0d600fb933fc95d2278be6f4e974528c	0	0	0	345	0	0	0	0	0	0	0	0	0	4
163b6e9a6da1a6c6ef3d5004233011c5	0	0	0	0	0	0	0	0	349	0	0	0	0	0
0451713ca22a0bf21edac128337eeb47	0	0	0	0	0	0	0	0	0	0	0	349	0	0
10f3f00fefd6c131535b94bc9987f798	0	0	0	0	0	0	0	0	348	0	0	0	0	0
829cd8ec560409b513102c9de9ff5f85	0	0	0	0	0	0	0	0	348	0	0	0	0	0
c4e04e155540d719b42f082f8e355bf4	0	96	161	0	0	45	23	22	0	0	0	0	0	0
2b02bbdfc4820024ec651ef1ea1e1df8	0	0	27	0	0	167	153	0	0	0	0	0	0	0
db0312cb1d579a24e2896539bcafa7a5	0	54	45	227	0	20	0	0	0	0	0	0	0	0
b34086512a90c4c5fef3d13f15652755	0	0	217	0	0	82	47	0	0	0	0	0	0	0
fe826d492388e0460bbf8dd7cd940035	0	0	0	346	0	0	0	0	0	0	0	0	0	0
a7dbac84b3d2b040549cbe9cb5232467	0	0	0	346	0	0	0	0	0	0	0	0	0	0
6dcc516c68531bfab24d75d61ac4af72	0	0	0	346	0	0	0	0	0	0	0	0	0	0
fd3d260ddce3391724cf3d137dd5f0cd	0	0	0	0	0	0	0	0	0	346	0	0	0	0
950584b9ba111f55abcc0bef080ae16f	0	0	0	0	0	0	0	0	0	346	0	0	0	0
80468e4bc5790e26f8adfdeedbdd5a0a	0	0	0	0	0	0	0	0	0	346	0	0	0	0
0155a7d9c1d906b6a5b849f4c43c1acf	0	345	0	0	0	0	0	0	0	0	0	0	0	0
f5781099d158cdf6550ba604530c148f	0	0	0	338	0	0	0	0	0	0	0	0	0	7
47fe674cdab6d1e7d1181076eb423314	0	0	0	343	0	0	0	0	0	0	0	0	0	0
1a57a5600214d29a787afd7a603f8066	0	0	0	343	0	0	0	0	0	0	0	0	0	0
f4566bca291129444ee1b79561cb3a31	0	0	0	0	0	0	0	0	0	343	0	0	0	0
b885be4e50699fe05572d62f6be2f420	0	0	0	0	0	0	0	0	0	342	0	0	0	0
977d5ec9e2770fd0ee7f1f81f7281a49	0	0	0	0	0	0	0	0	0	0	342	0	0	0
2ecf27dce97cbc0b89fbff4e8c104a34	0	271	0	0	0	39	30	0	0	0	0	0	0	0
a3cdfc1bb25ec5cc1f8bb6afa4cd1e95	0	210	83	0	0	28	19	0	0	0	0	0	0	0
aa09cf18ad237f173d6e40fcc1145f8a	0	88	59	179	0	14	0	0	0	0	0	0	0	0
43b54768aa4c5b7af842234a7c4b356b	0	0	0	340	0	0	0	0	0	0	0	0	0	0
06debe6632439bbe5c1a5938a87f0599	0	0	0	0	0	0	0	0	0	340	0	0	0	0
c140df0672b86f77d3ebf5922e62daef	0	255	77	0	0	0	7	0	0	0	0	0	0	0
25df452113d3944bf2038e2209e5c5b9	0	0	0	339	0	0	0	0	0	0	0	0	0	0
fd0e2831c5a99a2b2f4d90ef06ab7588	0	0	0	326	0	0	0	0	0	0	0	0	0	13
ffd3814dc87f5e87419d732389a055a3	0	0	0	0	339	0	0	0	0	0	0	0	0	0
08a5b4eabbc9cdaf34c5178af5890c6a	0	129	121	0	0	52	36	0	0	0	0	0	0	0
9010cf6ecdb6f3d3c797985e4bad8373	0	337	0	0	0	0	0	0	0	0	0	0	0	0
954df46ce65430fa289e7eb62fb5f736	0	0	0	337	0	0	0	0	0	0	0	0	0	0
f96c0b33ebda3f26223d7eb7b5ba5b91	0	0	0	337	0	0	0	0	0	0	0	0	0	0
18ed794dc636f8b8f41164e0d64fc1df	0	0	0	337	0	0	0	0	0	0	0	0	0	0
8d2f7aba95d9264a93a9a3b1ca20926d	0	336	0	0	0	0	0	0	0	0	0	0	0	0
eb496c88ec7cc9fab36e1d090c3aba86	0	195	76	0	0	42	23	0	0	0	0	0	0	0
eef9384af121d200dafaf502a6f060da	0	144	153	0	0	39	0	0	0	0	0	0	0	0
6b026d43e07815be0b971baf145650f0	0	116	220	0	0	0	0	0	0	0	0	0	0	0
02af58fa32492237949dbf2a120928ea	0	0	0	336	0	0	0	0	0	0	0	0	0	0
9f8110df41dfc954bbcbd70b7c105bc5	0	335	0	0	0	0	0	0	0	0	0	0	0	0
f04b557f47d573d6985f080c913d345f	0	6	175	35	0	56	63	0	0	0	0	0	0	0
7016fd36269494b9eeebe6abd1944bcf	0	0	0	335	0	0	0	0	0	0	0	0	0	0
0e2b48db7c4dcc73862916a9920ebce3	0	0	0	0	0	0	0	0	0	335	0	0	0	0
185f97729b66fb50fca468541137ca6b	0	165	148	0	0	12	9	0	0	0	0	0	0	0
43e35fb191c5a2c2c0f57987d6d90317	0	0	205	0	0	72	57	0	0	0	0	0	0	0
ec00451a962f82a2f0e3778b5d4776f5	0	333	0	0	0	0	0	0	0	0	0	0	0	0
c1c07ddbd44fbf968768c41d6936c398	0	0	0	333	0	0	0	0	0	0	0	0	0	0
80817287bc59763d56af3a1cc8b85e92	0	0	0	331	0	0	0	0	0	0	0	0	0	0
a43835a183f174d3de9c55ecf0bdfa17	0	0	0	331	0	0	0	0	0	0	0	0	0	0
bb59665e2094841c3e9545bd7a2e5750	0	0	0	330	0	0	0	0	0	0	0	0	0	0
c580c5e4377b9d1ab1962442cb8da934	0	0	0	330	0	0	0	0	0	0	0	0	0	0
14c0cdcd0aff0062724ae38942350913	0	0	0	0	0	0	0	0	0	0	330	0	0	0
f286a53d4bcebd39738abebe0a9cbc6d	0	91	119	0	0	68	51	0	0	0	0	0	0	0
61ab8713bf53107ab0121f8bb0baae72	0	0	214	0	0	115	0	0	0	0	0	0	0	0
12bac50cd3f420234e0d94ec936f1b9c	0	0	197	0	0	84	48	0	0	0	0	0	0	0
fa1fcccc5de4688a9e8585440f299937	0	0	0	0	329	0	0	0	0	0	0	0	0	0
c00cda74d2c32140ad45da2c6d8e3a05	0	0	0	0	329	0	0	0	0	0	0	0	0	0
bbd4135ccabb971a8c521bdb9625dc62	0	0	0	0	328	0	0	0	0	0	0	0	0	0
88032d990e482be8a7bb6fd3c122d9a7	0	327	0	0	0	0	0	0	0	0	0	0	0	0
510b57c0693809bc008777a087fbcf75	0	0	0	0	0	0	0	0	327	0	0	0	0	0
788ca2d615c4679f8dd7dce84cc82304	0	0	0	0	0	0	0	0	0	327	0	0	0	0
8375263e08c6d0e23a0b39d159fa66ef	0	89	209	0	0	13	15	0	0	0	0	0	0	0
8ecca663eb30a8439b344e3e90fd1579	0	33	208	0	0	48	37	0	0	0	0	0	0	0
c4c154fc558e22a118fb551fcef7ab41	0	0	0	326	0	0	0	0	0	0	0	0	0	0
c7be7201c5d5b138831f17219a9e02b0	0	0	0	325	0	0	0	0	0	0	0	0	0	0
02e563de390ecbee60f37536281c96da	0	0	0	325	0	0	0	0	0	0	0	0	0	0
78f68dc24d7533a0c34d39c35949b0df	0	0	0	323	0	0	0	0	0	0	0	0	0	0
c63217fa22eaae9332cf1b0d22ab7ab5	0	0	0	323	0	0	0	0	0	0	0	0	0	0
b36ab26b9aaba56cea6abb1ee9cee522	0	0	0	0	0	0	0	0	0	323	0	0	0	0
3f3b5913c438a9b2f75a627e63476988	0	0	0	322	0	0	0	0	0	0	0	0	0	0
ab28d2e59b3e63f7068d9503cbad65bc	0	0	0	322	0	0	0	0	0	0	0	0	0	0
78cfb9310091e90e03ffec7012b16914	0	0	0	322	0	0	0	0	0	0	0	0	0	0
734e44e12e5d8295d4b5437f205a23d9	0	321	0	0	0	0	0	0	0	0	0	0	0	0
935640a7cff68116573a58f74fd51fe5	0	321	0	0	0	0	0	0	0	0	0	0	0	0
a73de3efa20bade8e846f827eaed2363	0	34	187	0	0	67	33	0	0	0	0	0	0	0
924751c1995e7d6f3d9f037361d5c4e5	0	0	0	320	0	0	0	0	0	0	0	0	0	0
d989a69adce3cec76f76153b03676811	0	319	0	0	0	0	0	0	0	0	0	0	0	0
eb41803f64875eeaed0494ef1ad20138	0	0	62	0	0	128	129	0	0	0	0	0	0	0
0a7e16245692201ebab78fb4d1040fe7	0	0	0	286	0	0	0	0	0	0	0	0	0	33
c41ecf0046ca5e092de92b46e266cb08	0	0	0	0	0	140	178	0	0	0	0	0	0	0
dffc9807ca1a080038770b87711a9f6e	0	0	0	316	0	0	0	0	0	0	0	0	0	0
d618097338f506d44bac8aa82b9c2c49	0	0	0	0	0	0	0	0	0	0	316	0	0	0
462be195f90dae6071ee44a934868206	0	0	0	314	0	0	0	0	0	0	0	0	0	0
883a955dda750bb6f3fb374a19ca902d	0	0	0	314	0	0	0	0	0	0	0	0	0	0
4a0e374cf71fcc1df4de3926c1ccc654	0	0	0	0	314	0	0	0	0	0	0	0	0	0
e9c34636da9bd0844649ad5e6719a2e3	0	313	0	0	0	0	0	0	0	0	0	0	0	0
986a74cf95c5647eac6826c94b9046ee	0	225	44	0	0	21	23	0	0	0	0	0	0	0
ffa5f2b694060d8b30334f6298f0b60f	0	0	223	0	0	69	21	0	0	0	0	0	0	0
d0008b188c1ff94affcb5f333b05bdba	0	0	0	312	0	0	0	0	0	0	0	0	0	0
431fce95070dbaf6f938dfad7cc7d4f5	0	0	0	312	0	0	0	0	0	0	0	0	0	0
02623d79aa47e2b330c60413ed0b579f	0	0	0	0	0	0	0	0	312	0	0	0	0	0
895f8e0a71532ff57351f87d61b85b43	0	0	0	0	0	0	0	0	0	0	0	0	312	0
9e7b9559053e5a0bbeaa08cba712c1f7	0	0	197	0	0	65	49	0	0	0	0	0	0	0
82779bcf97f67e2f7ff293eaaa3f2c1a	0	0	0	0	311	0	0	0	0	0	0	0	0	0
259fc2ee1a8e66b8d1b088b7b6a065df	0	0	0	0	311	0	0	0	0	0	0	0	0	0
bd8b8d737169a6292601015df441dc62	0	310	0	0	0	0	0	0	0	0	0	0	0	0
cd7a357e3c53a01ceedfe7d3d1f6bc46	0	102	77	0	0	76	55	0	0	0	0	0	0	0
6bfe92717f1dc4c0964e81113d784448	0	0	195	0	0	77	38	0	0	0	0	0	0	0
0243acab5f25cd81df7d072e641126f3	0	0	0	310	0	0	0	0	0	0	0	0	0	0
e67bf36042f7226d00da0c17931e3bca	0	0	0	310	0	0	0	0	0	0	0	0	0	0
fbe05cef594859e32e485834c847b7d9	0	0	0	0	0	0	0	0	310	0	0	0	0	0
9bb57db427ea2cbce72df7258a3f54f7	0	0	0	0	0	0	0	0	0	0	0	0	310	0
1969253dfc42878e75aaef9790c25f23	0	0	25	280	0	0	4	0	0	0	0	0	0	0
c089beed0dc3ca3844541d0209991cd5	0	0	0	309	0	0	0	0	0	0	0	0	0	0
c7178d0c325868f0feecefbab289b12a	0	0	0	0	0	0	0	0	0	309	0	0	0	0
d61bd01b013431e5bdaf9343567b9fca	0	0	0	0	0	0	0	0	0	0	0	0	309	0
29b31d5fe23df1262e855972af4f50a3	0	0	0	308	0	0	0	0	0	0	0	0	0	0
b46aa6f21e16b7a7310d645413e0e7dd	0	0	0	0	0	0	0	0	308	0	0	0	0	0
3afac71ff9854676686026e34b1e907b	0	307	0	0	0	0	0	0	0	0	0	0	0	0
54cd5a7715ce3240146ed3784944a17e	0	25	236	0	0	46	0	0	0	0	0	0	0	0
da0833b47929d93a9202240018a402db	0	0	0	307	0	0	0	0	0	0	0	0	0	0
1014b10c65afc717717b53f7e0e234e4	0	306	0	0	0	0	0	0	0	0	0	0	0	0
9d0ecabd752c561afaa882615e273f0f	0	0	0	0	0	0	0	0	0	0	0	305	0	0
7e9b1d381c90a3b49b0886d639cff975	0	0	0	303	0	0	0	0	0	0	0	0	0	0
c1821e98aacc04e3f6a474ea16d62f69	0	0	0	0	0	0	0	0	0	0	303	0	0	0
c91d349a499e22c9ece9098ade88ab4c	0	0	189	0	0	70	43	0	0	0	0	0	0	0
4271aa772d2cd391f39d65d9d5ba85c6	0	0	49	0	0	121	132	0	0	0	0	0	0	0
32702c3fbd6ffcc5a2aade779a17f02f	0	0	0	0	302	0	0	0	0	0	0	0	0	0
e2078705172bf23349fc2c9b86af7d75	0	0	0	301	0	0	0	0	0	0	0	0	0	0
7e56b305adbd4d8869ac02b7f37fe545	0	0	0	0	0	0	0	0	0	301	0	0	0	0
040382a25e07244a56ef389b90a7631a	0	0	0	0	0	0	0	0	0	301	0	0	0	0
0857e408e72e6731cec2c84eff350028	0	0	0	0	300	0	0	0	0	0	0	0	0	0
358e5f80bcca5d1661dbe7fe0566899c	0	56	193	0	0	0	49	0	0	0	0	0	0	0
71d7220a1cb6aab7adc3b048ef70a48d	0	125	128	0	0	38	6	0	0	0	0	0	0	0
6d0187686cc33bacd316f608f0adfaf1	0	70	130	0	0	55	42	0	0	0	0	0	0	0
7fc934eeb0981a619faefe0c152c0d44	0	296	0	0	0	0	0	0	0	0	0	0	0	0
eac02fc966e21bd7339723a9dcde105d	0	0	0	296	0	0	0	0	0	0	0	0	0	0
6361f8ceab03c50d43bceede96c80f1a	0	0	0	296	0	0	0	0	0	0	0	0	0	0
